jaulthin,obedient,submissive/compliant; jaulth + -in
nar'elith,ancestor,elder lineage; nar- past-prefix
khalin,heir,inheritor; khal- authority-prefix -in
haeluth,kin,blood-related; hael- blood-root
ilarun,parent,begetter; il- origin-prefix
nar'ilharr,grandmother,elder mother; nar- + ilharr
nar'ssivrun,grandfather,elder father; nar- + ssivrun
naexyn,grandson,son's son; nae- + xyn
haelziri,aunt,blood-female kin; hael- + -ziri female-marker
vel'xyn,nephew,sibling's son; vel- + xyn
vel'zhal,niece,sibling's daughter; vel- + zhal
rannilu,spouse,bonded mate; rann- + -ilu
krik'ithra,widow,bereaved female; krik- grief-root
krik'zhar,widower,bereaved male; krik- + zhar
veltharn,sibling,shared-blood one; vel- + tharn
ulzhaer,twin,mirrored kin; ul- mirror-root
nau'ilharr,orphan,without mother; nau- negation prefix
naelrin,offspring,young-ones; nael- + -rin
ilsstharn,lineage,blood-line record; il- ss- tharn
ilhar'uss,matriarch,supreme female ruler; il- + har + uss
ssiv'haress,patriarch,male authority figure; ssiv- + haress
naelthin,youth,young one; nael- + -thin
naessel,infant,smallest child; nae- + -ssel
naelin,newborn,newly arrived; nae- + -lin
nar'khalin,legacy,elder-heir's burden; nar- + khalin
khalithass,inheritance,heir's possession; khalith + -ass
khalrath,succession,heir-path order; khal- + -rath
rann'ath,betrothal,mate-pact ceremony; rann- + -ath
rann'athin,betrothed,pledged to mate; rann- + -athin
rannaek,wed,to mate-bind; rann- + -aek verb
rann'ael,wedding,mating ceremony; rann- + -ael
naelath,birth,origin moment; nael- + -ath
khali'ithra,heiress,female heir; khali- + -ithra
ilss'harr,dynasty,ruling family-line; ilss- + -harr
hael'ath,kinship,blood-relation bond; hael- + -ath
zilnar,foster,temporary parent-bond; zil- foster-root
zil'ilharr,stepmother,foster-mother; zil- + ilharr
zil'ssivrun,stepfather,foster-father; zil- + ssivrun
zil'xyn,stepson,foster-son; zil- + xyn
zil'zhal,stepdaughter,foster-daughter; zil- + zhal
zil'velzhaer,stepbrother,foster-brother; zil- + velzhaer
zil'eltharn,stepsister,foster-sister; zil- + eltharn
veln'velzhaer,half-brother,partial-sibling male; veln- half-prefix
veln'eltharn,half-sister,partial-sibling female; veln- + eltharn
velnathin,adopted,chosen-into kin; velna- + -thin
veln'ath,adoptive,chosen bond; veln- + -ath
zhaunlar,obscure,to shroud in shadow; zhaunlar
naul'zhaun,penumbra,partial shadow boundary; apostrophe
xundauth,umbra,full shadow core; xund + -uth
xundlarn,invisible,unseen; darkness concealment
zirith,spark,tiny flame; z-heavy + -ith
shilthar,glimmer,faint wavering light; sh- onset
ussithar,brilliance,intense brightness; uss- prefix
veliss,brightness,light intensity; vel- + ss ending
jiv'elgath,inferno,great consuming fire; jiv + elg
jiv'nar,ignite,to start fire; jiv- + nar
kku'lueth,extinguish,end the light; kku=finish + lueth
ilzarin,fade,to diminish; il- + -arin
velnith,radiate,emit outward light; vel- + -nith
luethnar,lit,illuminated state; lueth + nar
